id_mandato,sg_uf,sg_ue,cargo,ano_eleicao,forma_saida,fonte_forma_saida
"M2012_25810_13_36888_170000002855","PE","25810","VEREADOR","2012","fim_regular","tce"
"M2016_25810_13_40000_170000002787","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_55555_170000008807","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_45666_170000008809","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_65555_170000008808","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_12000_170000002551","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_14000_170000009049","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_44444_170000002554","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_40123_170000002792","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_13000_170000009039","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_22000_170000009041","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_51111_170000002806","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_65000_170000008797","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25810_13_15555_170000002797","PE","25810","VEREADOR","2016","fim_regular","tce"
"M2016_25836_13_40333_170000001910","PE","25836","VEREADOR","2016","outro","tce"
"M2016_25836_13_40000_170000001906","PE","25836","VEREADOR","2016","outro","tce"
"M2016_25836_13_15555_170000001974","PE","25836","VEREADOR","2016","outro","tce"
"M2016_25836_13_22222_170000001905","PE","25836","VEREADOR","2016","outro","tce"
"M2016_25836_13_55100_170000001990","PE","25836","VEREADOR","2016","outro","tce"
"M2016_25836_13_15623_170000001975","PE","25836","VEREADOR","2016","outro","tce"
"M2016_25836_13_28888_170000002839","PE","25836","VEREADOR","2016","outro","tce"
"M2016_25836_13_36000_170000001991","PE","25836","VEREADOR","2016","outro","tce"
"M2016_25836_13_40111_170000001901","PE","25836","VEREADOR","2016","outro","tce"
"M2020_25836_13_55789_170000979772","PE","25836","VEREADOR","2020","fim_regular","tce"
"M2020_25836_13_55555_170000979773","PE","25836","VEREADOR","2020","fim_regular","tce"
"M2020_25836_13_11000_170000843427","PE","25836","VEREADOR","2020","fim_regular","tce"
"M2020_25836_13_11222_170001271489","PE","25836","VEREADOR","2020","fim_regular","tce"
"M2020_25836_13_36036_170001099107","PE","25836","VEREADOR","2020","fim_regular","tce"
"M2020_25836_13_36789_170001099118","PE","25836","VEREADOR","2020","fim_regular","tce"
"M2020_25836_13_55055_170000979775","PE","25836","VEREADOR","2020","fim_regular","tce"
"M2020_25836_13_55444_170000979787","PE","25836","VEREADOR","2020","fim_regular","tce"
"M2016_25879_13_55555_170000000912","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2016_25879_13_40222_170000001656","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2016_25879_13_40888_170000001660","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2016_25879_13_40111_170000001658","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2016_25879_13_55666_170000000915","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2016_25879_13_55888_170000000909","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2016_25879_13_55999_170000000913","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2016_25879_13_40555_170000001657","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2016_25879_13_55111_170000000908","PE","25879","VEREADOR","2016","fim_regular","tce"
"M2020_25879_13_19999_170000639168","PE","25879","VEREADOR","2020","outro","tce"
"M2020_25879_13_19555_170000639170","PE","25879","VEREADOR","2020","outro","tce"
"M2020_25879_13_40222_170000848189","PE","25879","VEREADOR","2020","outro","tce"
"M2020_25879_13_19888_170000639169","PE","25879","VEREADOR","2020","outro","tce"
"M2020_25879_13_40000_170000848192","PE","25879","VEREADOR","2020","outro","tce"
"M2020_25879_13_40123_170000848185","PE","25879","VEREADOR","2020","outro","tce"
"M2020_25879_13_40555_170000848190","PE","25879","VEREADOR","2020","outro","tce"
"M2020_25879_13_40888_170000848187","PE","25879","VEREADOR","2020","outro","tce"
"M2020_25879_13_40111_170000848188","PE","25879","VEREADOR","2020","outro","tce"
"M2012_25895_13_13000_170000004060","PE","25895","VEREADOR","2012","outro","tce"
"M2012_25895_13_40123_170000009846","PE","25895","VEREADOR","2012","outro","tce"
"M2012_25895_13_55333_170000009831","PE","25895","VEREADOR","2012","outro","tce"
"M2012_25895_13_55444_170000009840","PE","25895","VEREADOR","2012","outro","tce"
"M2016_25895_13_12112_170000003360","PE","25895","VEREADOR","2016","outro","tce"
"M2016_25895_13_12777_170000003357","PE","25895","VEREADOR","2016","outro","tce"
"M2016_25895_13_13123_170000012889","PE","25895","VEREADOR","2016","outro","tce"
"M2016_25895_13_14555_170000006368","PE","25895","VEREADOR","2016","outro","tce"
"M2016_25895_13_22456_170000008205","PE","25895","VEREADOR","2016","outro","tce"
"M2016_25895_13_40111_170000008195","PE","25895","VEREADOR","2016","outro","tce"
"M2016_25895_13_45123_170000015024","PE","25895","VEREADOR","2016","outro","tce"
"M2012_25917_13_14555_170000009942","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_40147_170000002836","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_40222_170000002833","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_40601_170000002846","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_15666_170000009938","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_10000_170000009933","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_20000_170000009947","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_40333_170000002831","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_65555_170000002834","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2012_25917_13_40666_170000002838","PE","25917","VEREADOR","2012","fim_regular","tce"
"M2016_25917_13_20000_170000016292","PE","25917","VEREADOR","2016","fim_regular","tce"
"M2016_25917_13_90123_170000001381","PE","25917","VEREADOR","2016","fim_regular","tce"
"M2016_25917_13_22222_170000001383","PE","25917","VEREADOR","2016","fim_regular","tce"
"M2016_25917_13_40000_170000005177","PE","25917","VEREADOR","2016","fim_regular","tce"
"M2016_25917_13_40666_170000005182","PE","25917","VEREADOR","2016","fim_regular","tce"
"M2016_25917_13_12345_170000016296","PE","25917","VEREADOR","2016","fim_regular","tce"
"M2020_25917_13_15999_170000840669","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_15666_170000840675","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_13333_170000917497","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_15111_170000840680","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_40123_170000944842","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_13123_170000917488","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_15123_170000840678","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_15222_170000840671","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_15555_170000840683","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_18456_170001075973","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2020_25917_13_40000_170000944839","PE","25917","VEREADOR","2020","fim_regular","tce"
"M2004_25950_13_43147_34","PE","25950","VEREADOR","2004","outro","tce"
"M2008_25950_13_12222_6931","PE","25950","VEREADOR","2008","outro","tce"
"M2012_25950_13_40000_170000009646","PE","25950","VEREADOR","2012","outro","tce"
"M2016_25976_13_40000_170000017863","PE","25976","VEREADOR","2016","fim_regular","tce"
"M2016_25976_13_12222_170000014714","PE","25976","VEREADOR","2016","fim_regular","tce"
"M2016_25976_13_43333_170000017568","PE","25976","VEREADOR","2016","fim_regular","tce"
"M2016_25976_13_40333_170000017857","PE","25976","VEREADOR","2016","fim_regular","tce"
"M2016_25976_13_77123_170000015306","PE","25976","VEREADOR","2016","fim_regular","tce"
"M2016_25976_13_77777_170000015307","PE","25976","VEREADOR","2016","fim_regular","tce"
"M2020_25976_13_11123_170000927831","PE","25976","VEREADOR","2020","fim_regular","tce"
"M2020_25976_13_11333_170000927826","PE","25976","VEREADOR","2020","fim_regular","tce"
"M2020_25976_13_11678_170000927818","PE","25976","VEREADOR","2020","fim_regular","tce"
"M2020_25976_13_13123_170001225273","PE","25976","VEREADOR","2020","fim_regular","tce"
"M2020_25976_13_15888_170000875328","PE","25976","VEREADOR","2020","fim_regular","tce"
"M2020_25976_13_25123_170000877526","PE","25976","VEREADOR","2020","fim_regular","tce"
"M2020_25976_13_25444_170000877528","PE","25976","VEREADOR","2020","fim_regular","tce"
"M2020_25976_13_25666_170000877531","PE","25976","VEREADOR","2020","fim_regular","tce"
"M2024_25976_13_55555_170002367640","PE","25976","VEREADOR","2024","outro","tce"
"M2012_25992_13_43456_170000000943","PE","25992","VEREADOR","2012","fim_regular","tce"
"M2016_25992_13_45369_170000006502","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_55602_170000011638","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_14123_170000006520","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_19852_170000006507","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_20123_170000006508","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_23456_170000006516","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_55555_170000011643","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_55999_170000011645","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_77123_170000011648","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_15123_170000006521","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2016_25992_13_22222_170000006512","PE","25992","VEREADOR","2016","fim_regular","tce"
"M2012_26018_13_14555_170000016219","PE","26018","VEREADOR","2012","outro","tce"
"M2012_26018_13_45225_170000018464","PE","26018","VEREADOR","2012","outro","tce"
"M2012_26018_13_55555_170000016226","PE","26018","VEREADOR","2012","outro","tce"
"M2012_26018_13_65222_170000016210","PE","26018","VEREADOR","2012","outro","tce"
"M2016_26018_13_45225_170000010788","PE","26018","VEREADOR","2016","fim_regular","tce"
"M2016_26018_13_55555_170000010784","PE","26018","VEREADOR","2016","fim_regular","tce"
"M2020_26018_13_65777_170000773164","PE","26018","VEREADOR","2020","fim_regular","tce"
"M2012_26034_13_40555_170000007363","PE","26034","VEREADOR","2012","fim_regular","tce"
"M2012_26034_13_22122_170000002207","PE","26034","VEREADOR","2012","fim_regular","tce"
"M2012_26034_13_40000_170000007375","PE","26034","VEREADOR","2012","fim_regular","tce"
"M2012_26034_13_22555_170000002218","PE","26034","VEREADOR","2012","fim_regular","tce"
"M2016_26034_13_22333_170000002472","PE","26034","VEREADOR","2016","fim_regular","tce"
"M2016_26034_13_40456_170000003877","PE","26034","VEREADOR","2016","fim_regular","tce"
"M2020_26034_13_40000_170000807137","PE","26034","VEREADOR","2020","fim_regular","tce"
"M2012_26077_13_40444_170000009916","PE","26077","VEREADOR","2012","fim_regular","tce"
"M2012_26077_13_40100_170000009908","PE","26077","VEREADOR","2012","fim_regular","tce"
"M2012_26077_13_45111_170000009911","PE","26077","VEREADOR","2012","fim_regular","tce"
"M2012_26077_13_45555_170000009914","PE","26077","VEREADOR","2012","fim_regular","tce"
"M2012_26093_13_22612_170000003702","PE","26093","VEREADOR","2012","fim_regular","tce"
"M2012_26093_13_12333_170000000392","PE","26093","VEREADOR","2012","fim_regular","tce"
"M2012_26093_13_15000_170000013467","PE","26093","VEREADOR","2012","fim_regular","tce"
"M2012_26093_13_22222_170000003707","PE","26093","VEREADOR","2012","fim_regular","tce"
"M2016_26093_13_15555_170000010722","PE","26093","VEREADOR","2016","fim_regular","tce"
"M2016_26093_13_22612_170000010759","PE","26093","VEREADOR","2016","fim_regular","tce"
"M2016_26093_13_15123_170000010728","PE","26093","VEREADOR","2016","fim_regular","tce"
"M2016_26093_13_17111_170000005586","PE","26093","VEREADOR","2016","fim_regular","tce"
"M2016_26115_13_15555_170000002617","PE","26115","VEREADOR","2016","fim_regular","tce"
"M2016_26115_13_17000_170000010060","PE","26115","VEREADOR","2016","fim_regular","tce"
"M2016_26115_13_36123_170000010071","PE","26115","VEREADOR","2016","fim_regular","tce"
"M2012_26131_13_40123_170000001118","PE","26131","VEREADOR","2012","outro","tce"
"M2012_26131_13_55555_170000001323","PE","26131","VEREADOR","2012","fim_regular","tce"
"M2016_26131_13_40123_170000013852","PE","26131","VEREADOR","2016","fim_regular","tce"
"M2016_26131_13_40000_170000013850","PE","26131","VEREADOR","2016","fim_regular","tce"
"M2016_26131_13_40222_170000013849","PE","26131","VEREADOR","2016","fim_regular","tce"
"M2016_26131_13_90777_170000017622","PE","26131","VEREADOR","2016","fim_regular","tce"
"M2016_26131_13_22123_170000013519","PE","26131","VEREADOR","2016","fim_regular","tce"
"M2020_26131_13_70456_170001150552","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_51444_170000727766","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_40777_170000806455","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_40000_170000806459","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_40888_170000806461","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_70321_170001150551","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_70555_170001150543","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_70777_170001150542","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_70888_170001150550","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_40123_170000806457","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2020_26131_13_70000_170001150547","PE","26131","VEREADOR","2020","fim_regular","tce"
"M2012_26158_13_13999_170000006082","PE","26158","VEREADOR","2012","fim_regular","tce"
"M2012_26158_13_11111_170000012294","PE","26158","VEREADOR","2012","fim_regular","tce"
"M2012_26158_13_55555_170000006076","PE","26158","VEREADOR","2012","fim_regular","tce"
"M2012_26158_13_13333_170000006071","PE","26158","VEREADOR","2012","outro","tce"
"M2012_26158_13_11112_170000012295","PE","26158","VEREADOR","2012","fim_regular","tce"
"M2012_26158_13_11444_170000012296","PE","26158","VEREADOR","2012","fim_regular","tce"
"M2012_26158_13_13444_170000006081","PE","26158","VEREADOR","2012","fim_regular","tce"
"M2016_26158_13_31456_170000018987","PE","26158","VEREADOR","2016","fim_regular","tce"
"M2016_26158_13_10111_170000018995","PE","26158","VEREADOR","2016","fim_regular","tce"
"M2016_26158_13_11111_170000014090","PE","26158","VEREADOR","2016","fim_regular","tce"
"M2016_26158_13_13333_170000018985","PE","26158","VEREADOR","2016","fim_regular","tce"
"M2016_26158_13_36666_170000012680","PE","26158","VEREADOR","2016","fim_regular","tce"
"M2016_26158_13_55111_170000014091","PE","26158","VEREADOR","2016","fim_regular","tce"
"M2020_26158_13_15222_170000788616","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2020_26158_13_40000_170001108933","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2020_26158_13_11444_170000788571","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2020_26158_13_40333_170001108936","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2020_26158_13_51111_170000788681","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2020_26158_13_11111_170000788582","PE","26158","VEREADOR","2020","outro","tce"
"M2020_26158_13_13333_170001109209","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2020_26158_13_40740_170001108939","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2020_26158_13_40999_170001108937","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2020_26158_13_51888_170000788680","PE","26158","VEREADOR","2020","fim_regular","tce"
"M2012_26174_13_22123_170000007407","PE","26174","VEREADOR","2012","fim_regular","tce"
"M2012_26174_13_11000_170000007940","PE","26174","VEREADOR","2012","fim_regular","tce"
"M2012_26174_13_11111_170000007939","PE","26174","VEREADOR","2012","fim_regular","tce"
"M2016_26174_13_15000_170000013471","PE","26174","VEREADOR","2016","outro","tce"
"M2016_26174_13_17700_170000013467","PE","26174","VEREADOR","2016","outro","tce"
"M2016_26174_13_17777_170000013464","PE","26174","VEREADOR","2016","outro","tce"
"M2016_26174_13_25000_170000000814","PE","26174","VEREADOR","2016","outro","tce"
"M2016_26174_13_55555_170000013462","PE","26174","VEREADOR","2016","outro","tce"
"M2020_26174_13_14333_170001102962","PE","26174","VEREADOR","2020","fim_regular","tce"
"M2024_26174_13_70070_170002142749","PE","26174","VEREADOR","2024","outro","tce"
"M2024_26174_13_70888_170002142748","PE","26174","VEREADOR","2024","outro","tce"
"M2012_26212_13_25611_170000008226","PE","26212","VEREADOR","2012","fim_regular","tce"
"M2012_26212_13_11111_170000007812","PE","26212","VEREADOR","2012","fim_regular","tce"
"M2012_26212_13_55000_170000012681","PE","26212","VEREADOR","2012","fim_regular","tce"
"M2012_26212_13_17777_170000007809","PE","26212","VEREADOR","2012","fim_regular","tce"
"M2016_26212_13_11000_170000009641","PE","26212","VEREADOR","2016","fim_regular","tce"
"M2016_26212_13_22222_170000009576","PE","26212","VEREADOR","2016","fim_regular","tce"
